image_path,label,filename,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,blur_score,is_blurry,is_too_dark,is_too_bright,is_outlier
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_3_2_hem.bmp,HEM,UID_H10_3_2_hem.bmp,52.25209958753665,22.025095661680663,66.16428961884411,11.629310966999778,9.512283771412283,13.568427112529458,141.20200765293444,171.83680365750632,66.28092232768473,5.334387448845046,20.19206350708663,13.531668231469897,18.85047901234568,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_192_2_hem.bmp,HEM,UID_H10_192_2_hem.bmp,79.34063351117412,33.279147856583215,84.1076372047905,10.902620892996953,10.082115221303361,11.019569048440719,147.11856881692347,155.61026750736858,84.66231392008358,4.06987245717786,19.4605769808053,11.244918020889036,34.57066666666667,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_56_1_hem.bmp,HEM,UID_H10_56_1_hem.bmp,74.29430441011344,31.358307197893676,79.06559027374453,12.802532092427706,9.124047200513468,12.095685435374445,147.1694738064816,156.26371626592325,80.28086885817169,4.904710977052602,16.9687383563881,12.437262823302204,43.0205037037037,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_14_9_hem.bmp,HEM,UID_H14_14_9_hem.bmp,61.53686131386861,25.836913451511993,74.751929092805,11.232222517495744,8.740016993265074,11.510546640976735,142.14019812304483,168.06433785192908,74.82977059436914,3.6959381309389747,18.24241040508097,11.528988718225353,14.594558024691358,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_29_3_hem.bmp,HEM,UID_H14_29_3_hem.bmp,58.55973283936445,23.109368885178323,70.31013071042814,10.977751856035333,7.685958138501731,9.7260346151235,142.73516136606747,172.1638967883326,70.41446424378408,3.6879883587436715,17.605234517237594,9.820744359606978,35.47917037037037,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_24_2_hem.bmp,HEM,UID_H14_24_2_hem.bmp,58.4238292222052,24.215259690516316,71.47117103314437,15.136364380111432,9.79995424647233,12.511874704986399,141.74041162351259,170.3039170624585,71.64225524743374,4.195916509025769,21.16900265207101,12.759302717335538,27.97981234567901,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_17_7_hem.bmp,HEM,UID_H14_17_7_hem.bmp,71.73368929768493,29.23863902096812,82.04369007716892,11.84504709390332,7.890206060357567,10.56269034340398,144.271143503001,164.6740587730922,82.09833190427936,2.8780434493877842,16.002846268292025,10.589412902751707,28.89776790123457,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H22_9_1_hem.bmp,HEM,UID_H22_9_1_hem.bmp,61.55861834990776,24.783931638430058,75.49706325141537,10.966917565104266,7.800952792617968,8.891589529054228,141.87201289200823,172.14565000742138,75.5701108967155,3.74839920404232,18.329725848665053,8.905506107014542,24.875614814814814,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_18_6_hem.bmp,HEM,UID_H14_18_6_hem.bmp,69.35756181340938,29.54418484072718,79.48507728701513,13.477523001882478,9.188490173202295,10.628247797986564,144.22132927184938,161.66709873942773,79.9844453806021,4.585726078472699,20.550358158271976,10.894740639201595,24.92319012345679,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_22_6_hem.bmp,HEM,UID_H14_22_6_hem.bmp,63.995335029686174,25.086726039016117,75.02586938083121,9.805382466372338,7.123958922052367,9.305210765984238,143.66289228159457,170.5058524173028,75.25877862595419,3.8688603211185852,16.403918976158202,9.397198192928697,15.056029629629629,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_91_3_hem.bmp,HEM,UID_H10_91_3_hem.bmp,70.85651441407713,30.190721327842255,77.13194184450268,12.726739413527081,8.903676902828483,10.648773998946067,145.842225134157,156.67749282416074,77.74556969923874,7.270429099398884,18.714899124729996,11.24258581054719,46.21527901234568,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H22_6_4_hem.bmp,HEM,UID_H22_6_4_hem.bmp,62.90294390470146,27.244495435238978,78.73456036713372,12.402304947731661,9.10211980886288,11.465993788519215,140.88063271981645,167.38158472879948,78.7521359175902,3.0475502802314165,18.614833107166234,11.492695429608608,52.25316543209877,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_20_8_hem.bmp,HEM,UID_H14_20_8_hem.bmp,47.79048178613396,21.368625146886018,61.23678025851939,14.780077696434866,10.128026656842552,12.24682451361743,140.281374853114,169.2852526439483,61.677203290246766,5.693996136223048,23.813498944646437,12.737064715244111,10.768128395061728,True,True,False,True
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_3_4_hem.bmp,HEM,UID_H14_3_4_hem.bmp,57.27378783936161,24.65248503773094,71.59606210425882,12.498459576122203,8.673160467243534,9.232968704347558,141.1674906756874,168.5394656952034,72.01223002862348,5.841894208847776,21.994501897581078,9.582331858050825,19.396187654320986,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H22_22_7_hem.bmp,HEM,UID_H22_22_7_hem.bmp,60.11928306551298,26.26609731430498,73.09630295538824,10.628326801611784,8.061741198373548,10.077006948383902,141.94948870659624,164.17434543207102,73.19974154399371,4.200768276812665,18.732528671134084,10.092239273902461,14.697886419753086,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_132_3_hem.bmp,HEM,UID_H10_132_3_hem.bmp,61.70677781805002,26.689431988815823,72.49003262051468,11.720865235173697,10.75916848898031,13.508201695147399,143.19763889608035,163.09687775073783,72.50794801429089,3.3631158080516026,21.147157860966743,13.499982318518633,19.11914074074074,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H22_3_10_hem.bmp,HEM,UID_H22_3_10_hem.bmp,73.2327220936443,30.416022787965105,84.65063200996974,11.704413846310013,8.485997199431834,9.863920118783293,143.74901192807548,164.38910450418373,84.78629161474096,2.7003437432824713,15.61523733504155,10.048182519838756,65.26912592592592,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_16_2_hem.bmp,HEM,UID_H10_16_2_hem.bmp,74.77172076478435,30.02946494738402,82.4006521416926,10.767132413339827,8.644216304858887,8.914256156159542,145.7917000148214,163.78034682080926,82.91581443604565,3.945625971907257,16.68585618566384,9.180254283624002,44.4567012345679,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_92_3_hem.bmp,HEM,UID_H10_92_3_hem.bmp,69.00628160938054,29.141320104371356,76.29362497181329,11.470708779756972,8.668898035407238,9.87011713865132,145.47943175595142,158.85384788841284,76.6432690139484,3.706493339648221,18.63001876188247,10.141112981552531,29.71348148148148,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_159_2_hem.bmp,HEM,UID_H10_159_2_hem.bmp,63.14209984559959,26.438239835306227,74.54848172928462,12.12429338492363,11.828664878381506,12.883047765286005,143.08656716417912,166.8901698404529,74.63345342254246,3.792619495366741,24.90191114584139,12.90564247063231,15.410508641975309,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H22_9_10_hem.bmp,HEM,UID_H22_9_10_hem.bmp,57.190434231902415,25.062615304127544,70.40556764049894,16.250034859121616,11.079694652020693,11.564093775164926,141.65151306550652,167.76201228075007,71.47313930115374,6.761950428941589,23.054820373755582,13.061710604944423,33.16791111111111,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_89_4_hem.bmp,HEM,UID_H10_89_4_hem.bmp,65.51110155190099,25.786572251083683,72.79388504682174,10.673339320261306,7.506628532446707,9.453893363611398,145.44763574997518,165.9526488203567,73.21554548161875,4.032504113703039,16.71402503151142,9.774100359912028,18.625283950617284,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_7_5_hem.bmp,HEM,UID_H14_7_5_hem.bmp,59.08988329855476,24.773514181930597,73.08385501197928,10.410696438478803,7.949419780839556,9.643474517312102,141.4646417806631,169.47194528170647,73.09598887085555,3.359222903544929,18.294352321192786,9.64708734750153,12.883071604938271,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_89_3_hem.bmp,HEM,UID_H10_89_3_hem.bmp,63.11563940531795,25.12247763836737,71.16106481057484,12.009810632232341,8.449495873396693,9.948087346900296,144.6147388344476,166.23475898281282,71.47379186128155,7.337098398960773,20.305835971258357,10.249220301300861,32.17352098765432,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_175_1_hem.bmp,HEM,UID_H10_175_1_hem.bmp,58.73536950021359,26.58983340452798,74.08641606151217,14.305630807192793,12.787788487536753,12.894743903867512,140.41157624946604,165.98914993592481,74.20439982913285,4.763584019839546,27.96571193752699,13.024366719406537,32.001195061728396,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H22_6_7_hem.bmp,HEM,UID_H22_6_7_hem.bmp,68.0874355859064,29.26033767648414,82.1530855921907,12.770399380461837,8.55105513208173,11.279289197156023,142.05781557668942,164.76308182160963,82.16037538229503,3.2222688023534487,17.177888754672548,11.280907535222967,31.66650864197531,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_81_2_hem.bmp,HEM,UID_H10_81_2_hem.bmp,78.6689876807713,34.133488067606976,78.2015413914182,12.789451567009573,11.085436406887936,10.483701227845804,150.42724513479735,148.09450693328571,80.09667916443492,3.049364798221989,21.440314249213806,11.772245121652606,20.413323456790124,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_23_1_hem.bmp,HEM,UID_H14_23_1_hem.bmp,67.14431769916874,27.605242400339787,77.14674473636309,13.015013851092224,8.76433947567048,10.666908539889823,143.87097263515562,164.65851586675566,77.29118378739155,6.448496194292427,20.261526741286733,10.7185380705802,34.004355555555556,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H22_21_2_hem.bmp,HEM,UID_H22_21_2_hem.bmp,57.50162700833842,24.532082570673175,70.63687207646939,11.857320173159831,8.443686924940202,11.141970618900054,141.69803742119177,167.53131991051455,70.70952816758187,3.7101324212353934,18.62187797673689,11.20796336863931,21.29682962962963,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_103_2_hem.bmp,HEM,UID_H10_103_2_hem.bmp,61.48020670592477,22.80127388535032,66.0097584424949,10.078252832309351,7.396740078576925,9.780865483254928,147.00641749789688,168.55015022232905,66.4697993029684,3.8753851963511807,16.318408640523028,9.948512207993186,30.162192592592593,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_18_11_hem.bmp,HEM,UID_H14_18_11_hem.bmp,57.07690023752969,23.541737360027145,70.47289616559213,12.227618661103042,8.897936079562276,9.644888110890582,141.80624363759756,171.26611808618935,70.74622497455039,4.69138743762928,21.923888120943968,9.839108357746607,14.114093827160493,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H22_3_2_hem.bmp,HEM,UID_H22_3_2_hem.bmp,57.15033316248078,24.8504869297796,72.24654023577652,12.954990633276417,10.20857538030843,10.303105336393932,140.84654023577653,169.7216811891338,72.8148129164531,5.255991877212117,21.908110049672654,10.916870356643793,52.83251358024691,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_23_2_hem.bmp,HEM,UID_H14_23_2_hem.bmp,70.87622314919496,29.38583291099762,79.38123270047952,15.163604309564395,9.337040265024104,12.687787785404277,145.0159058126389,161.82753109040584,79.82612763634945,6.79518042697482,20.29532935557027,12.731548873647482,42.42807901234568,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_34_4_hem.bmp,HEM,UID_H14_34_4_hem.bmp,62.533669958443184,26.794271415166005,75.94986371151526,12.828353918935193,8.940226372860801,11.382753746317105,142.07690245319273,166.26310380267213,76.28178202779391,4.627752022650616,18.361838269716614,11.965549029566516,32.76126419753086,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_184_1_hem.bmp,HEM,UID_H10_184_1_hem.bmp,80.72678765880218,38.00355716878403,92.60500907441016,11.601274306856757,12.675170651667695,13.653186419664307,143.48290381125227,151.63223230490019,92.64264972776769,4.163349934242942,20.886654426437097,13.68114057737884,52.89564444444444,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_61_1_hem.bmp,HEM,UID_H10_61_1_hem.bmp,63.40652202730767,24.418960717599752,74.669524104105,8.687233763423924,8.784876707559048,9.285588043937155,143.2915469930626,172.81087888294817,74.71013211965888,3.5568405264363046,20.628937721614427,9.31428637402174,22.28879012345679,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_188_3_hem.bmp,HEM,UID_H10_188_3_hem.bmp,61.777897041775795,26.817826628311366,73.19084624962431,10.460895780708801,10.47038476076764,11.070060936017464,142.70842814821177,163.23421063930274,73.2744407711133,4.065217632466937,23.57037261842209,11.118716400274586,17.613708641975308,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_53_2_hem.bmp,HEM,UID_H10_53_2_hem.bmp,67.9446437724244,28.06607893388006,72.8348129164531,14.346028003989186,11.402602981042135,11.08493104683264,147.09845207585855,160.46989236289082,74.05820604818042,6.212893511427523,27.09652867928218,11.644315000040924,25.450143209876543,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_82_1_hem.bmp,HEM,UID_H10_82_1_hem.bmp,72.96370628836308,29.642054860810433,78.45309833685658,11.262125717459394,9.059939632866694,9.898097018890454,146.64294628530678,160.12176858620074,78.90347146168148,3.3088922078495924,19.741733902283887,10.222691896540166,40.11617777777778,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_19_17_hem.bmp,HEM,UID_H14_19_17_hem.bmp,66.20860524776093,28.585579909086817,79.22408749268644,9.160401876556008,8.430280302985247,10.29476733592577,142.51109410864575,163.71474863855258,79.24510554030334,3.274115921081558,17.943011632689572,10.281962906255629,12.915644444444444,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H22_15_4_hem.bmp,HEM,UID_H22_15_4_hem.bmp,68.62880480568478,28.877110728544743,78.5752170250174,13.174087607775908,8.54849906423392,10.2286141902219,144.1681989670708,162.9315775978902,79.15508589428958,4.362807327275047,17.471874751896667,10.902536084693121,17.231012345679012,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_15_12_hem.bmp,HEM,UID_H14_15_12_hem.bmp,64.5889757385037,27.190843569180792,77.62678915846107,13.095294136889915,8.280646171290329,11.203633696864166,142.46279565526342,166.6672926606436,77.84773119480256,4.524716571852269,16.917269156265803,11.361827200208129,26.79124938271605,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_146_1_hem.bmp,HEM,UID_H10_146_1_hem.bmp,69.76013606693022,30.90408660476234,79.84878643008183,9.405409407313797,9.991470060408204,9.477360322943154,143.88949158775398,157.4387928656799,79.94067757653765,3.5899975055132476,22.485199899523117,9.527409601455789,29.132167901234567,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_2_10_hem.bmp,HEM,UID_H14_2_10_hem.bmp,65.71859971405051,27.654304406221566,78.13508946752741,11.226773181958448,9.635483447213558,10.567114727003872,142.79974871106106,165.90498678566786,78.1724795286166,3.330998667462128,21.134298613363217,10.584381437294457,19.56952098765432,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H14_15_8_hem.bmp,HEM,UID_H14_15_8_hem.bmp,66.36895508494298,26.622760065161742,78.2518966720968,11.235276182952575,8.181031405525227,9.81553563634089,143.2064696299744,169.47647195717943,78.3700255992553,3.0234834561338757,15.789857136488278,9.955456522312149,44.84433580246914,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_68_1_hem.bmp,HEM,UID_H10_68_1_hem.bmp,87.24486008692679,42.30221712164868,89.16958050495678,15.299840951806047,10.705104805828558,11.868777636520951,148.9109000341847,137.6910680275431,91.13212384626654,4.66397322491404,18.90513802136983,12.874156659771426,24.266893827160494,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H10_154_2_hem.bmp,HEM,UID_H10_154_2_hem.bmp,69.56231792495876,32.262258256993434,80.42985504194307,11.148447607265895,9.78259768762588,10.020687886484295,143.3982310203222,153.59906637183673,80.57863886841459,3.619458014725644,21.606812460683614,10.135033957888918,32.273007407407405,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H22_21_9_hem.bmp,HEM,UID_H22_21_9_hem.bmp,52.7604477221612,23.905068256707988,67.46241958261416,12.858280031676458,8.960638566025803,11.905785345636815,140.0654322924839,165.9295988283906,67.54798891155396,5.783012325798913,20.144759915655,12.034222780188077,41.95736296296296,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H22_4_9_hem.bmp,HEM,UID_H22_4_9_hem.bmp,58.523691475576086,26.346611076680375,74.56380641162882,11.169929590007339,8.616126008611365,12.045107881608672,140.24209814637445,165.81379232632824,74.56966589667023,2.8739624109293676,17.66161352945139,12.04219371374395,17.64874074074074,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/hem/UID_H22_15_1_hem.bmp,HEM,UID_H22_15_1_hem.bmp,59.70633012820513,26.525390625,73.63877203525641,11.586859129236037,9.565471946189671,11.85476401377271,141.29607371794873,164.43900240384616,73.65394631410257,3.628325261011471,20.468030919214943,11.86122000958207,22.01685925925926,False,False,False,False
