image_path,label,filename,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,blur_score,is_blurry,is_too_dark,is_too_bright,is_outlier
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_46_3_6_all.bmp,ALL,UID_46_3_6_all.bmp,68.51051265755746,28.560269039296685,81.59021819722487,11.756399238754208,7.567644717824542,10.488502068118692,142.71033259188644,166.3448522402288,81.68096599936447,3.746588068359253,15.944807681322725,10.562949387142675,61.22867160493827,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_51_41_5_all.bmp,ALL,UID_51_41_5_all.bmp,76.71075801524758,33.206355725543546,82.59457863798548,12.10171023208098,8.591839230997985,10.011350663402588,146.60553944092203,153.69835972995867,83.23025386965115,4.451330372436026,18.067734007672534,10.321545299699466,40.95421234567901,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_44_15_3_all.bmp,ALL,UID_44_15_3_all.bmp,63.23446153846154,26.223384615384614,70.64294960212202,11.725900900353679,9.150821655971981,10.802090641547778,145.36553846153845,163.0029071618037,71.51976657824933,5.199292411481401,19.145822435908862,11.240633790368635,33.86411851851852,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_34_21_13_all.bmp,ALL,UID_34_21_13_all.bmp,71.08605194253768,30.337591111740146,84.05484396008775,11.167820520994983,7.805745302464667,9.692675122212824,142.76003113721606,163.4079329134527,84.07536621612059,2.870426929877967,16.502393490706744,9.688696123074216,20.609293827160492,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_34_23_5_all.bmp,ALL,UID_34_23_5_all.bmp,68.03869835008899,28.375944008850833,79.22446967146087,11.785811478808586,8.205623553732874,10.042913866125794,143.48491990956757,164.53066525566405,79.32279089903314,2.85364222736326,17.033008194990973,10.19122426792227,36.205283950617286,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_2_8_2_all.bmp,ALL,UID_2_8_2_all.bmp,67.1434258982781,26.997934706877675,76.24445107992436,12.267249118837572,8.48812370125868,10.834516376505531,144.7091420324475,165.8521946849806,76.50539962177764,3.6599346930283008,17.53459379645142,11.033344581384775,49.35287901234568,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_2_13_8_all.bmp,ALL,UID_2_13_8_all.bmp,71.13469298458845,30.291968496280813,81.84090135641013,14.018383041879904,10.14062981987814,11.29583935189655,143.96047450046186,161.93840245028926,82.03794545189362,3.9488000478281275,19.694495588691602,11.471075987249849,72.05067654320987,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_38_6_11_all.bmp,ALL,UID_38_6_11_all.bmp,68.17047759859712,28.169136609015577,78.55939896159268,9.705619153595318,7.454419753522889,9.220833169501535,143.8799298559296,164.2742151772513,78.62634528762507,2.7501908424956905,15.970372086483414,9.270311500531081,17.893145679012346,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_51_52_4_all.bmp,ALL,UID_51_52_4_all.bmp,75.84038778029212,30.90236062538572,82.401203456079,11.824148542764972,9.644005751083107,10.63492287913139,145.9020777617774,160.32225879448674,82.57673318247274,7.564179068570921,20.501829721499032,10.864831549567384,54.03971358024691,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_32_36_3_all.bmp,ALL,UID_32_36_3_all.bmp,68.34027329073635,30.54801732596262,82.46483356067677,12.101061994398563,10.090587378913318,10.888095680038155,141.78505276760714,161.53387417139302,82.49445999952138,4.717616051809425,21.25159605346605,10.923578254630959,40.75007407407407,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_51_66_1_all.bmp,ALL,UID_51_66_1_all.bmp,90.77553530320709,40.6095676579105,98.2697171328561,12.85187067838948,9.712230825990007,11.679756173743367,146.14137050234933,150.52215319605185,98.50525054397528,2.4859558602892795,15.596212562024219,12.072739078086483,31.302834567901236,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_30_16_4_all.bmp,ALL,UID_30_16_4_all.bmp,65.00958633869675,26.970593674865913,76.79514209974724,11.040763810881524,8.655892730291841,9.584481892658646,143.07499537636397,166.7820109734295,76.86421922199618,3.508163466421848,17.672442401736042,9.640554440628549,53.672167901234566,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_38_7_4_all.bmp,ALL,UID_38_7_4_all.bmp,67.58371111053545,27.786493277724528,76.2653420718597,11.049206923717739,8.302623776733894,10.215227950750597,144.64313654379194,163.10468098334326,76.42084812061239,4.848543726399034,18.44002031591637,10.371810862682805,46.04346666666667,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_51_123_1_all.bmp,ALL,UID_51_123_1_all.bmp,77.760430406109,35.71745921555016,92.72172856646998,14.328469911531059,12.894509805776835,14.049271281124659,142.2011801457827,158.16393613328705,92.72211037834086,2.6942155881387406,21.099289852221247,14.048790886135432,64.33768888888889,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_51_118_8_all.bmp,ALL,UID_51_118_8_all.bmp,83.517621579051,39.11820732427643,91.60174246898995,9.958267644572244,10.07212527113247,10.252998395277274,145.19794743059657,146.85152096869462,91.64065268753691,4.119083216564239,19.24856017889455,10.269426399454224,23.967387654320987,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_30_23_2_all.bmp,ALL,UID_30_23_2_all.bmp,56.44416938110749,23.605515743756786,70.53832790445168,10.513575278432064,7.776067573366262,10.310742899363516,141.3071444082519,170.6617155266015,70.63782844733984,3.708392774566948,17.796304441656414,10.335721453066183,12.768246913580247,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_51_78_6_all.bmp,ALL,UID_51_78_6_all.bmp,80.63824215859282,40.36318096430808,88.96931747025673,15.212816463831052,16.219443696188115,13.471367421361242,145.7058689588433,141.70680821995788,89.8345477315421,5.351679645990918,37.50341812147148,13.659530565116805,103.4112,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_2_16_3_all.bmp,ALL,UID_2_16_3_all.bmp,58.81102231562647,23.807482786273262,69.34316843182258,12.366747401549098,8.208533418465343,10.180946334851651,143.47695158034455,169.02239858418827,69.89381411940381,5.244468814536508,18.34506564257736,10.68704762440854,40.02974814814815,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_30_11_2_all.bmp,ALL,UID_30_11_2_all.bmp,67.93584771507983,28.15900717471398,78.05849654191714,9.991699835232577,6.977399836875151,9.844518968531773,144.1313748303277,163.51825997026694,78.23495572361192,3.8112967411407865,14.760110929129151,9.925532098780053,25.24096790123457,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_33_29_4_all.bmp,ALL,UID_33_29_4_all.bmp,70.78408338442674,33.57616186388719,79.64451256897608,11.281864548530907,9.169291683520916,10.71591150024637,144.27602697731453,148.67352544451256,79.83955855303495,4.0480871530006075,20.03081254347602,10.801644391985494,64.77506172839506,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_51_90_1_all.bmp,ALL,UID_51_90_1_all.bmp,69.51670016269499,28.599674610010528,75.08007943343861,9.958867630649383,7.676643067069156,8.987753620536296,146.57299741602068,159.1240070820174,75.55593836730787,3.502286843257118,17.079075203926134,9.360702120480806,27.42941234567901,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_34_17_3_all.bmp,ALL,UID_34_17_3_all.bmp,79.89186612576064,34.27872210953347,90.24878296146045,11.128379139759284,7.798042974302051,9.70067193776659,144.46221095334687,158.76286004056794,90.27588235294118,1.8891845424458367,14.334146663922567,9.766933829632126,25.162548148148147,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_33_4_3_all.bmp,ALL,UID_33_4_3_all.bmp,63.89475350997572,27.95731728773004,79.49107991132693,10.553688997035978,8.38225457130464,9.950117482562272,140.95151131285408,166.50314930152362,79.49132622541258,2.409888949423248,15.822610096246162,9.950725944790824,58.5908049382716,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_51_21_2_all.bmp,ALL,UID_51_21_2_all.bmp,65.38812154696133,26.63095098154461,75.56591630422005,11.09186539945057,8.49922289235348,10.27874860043416,143.72340425531914,166.0140472552016,75.84221817326907,7.693746995128956,19.914317229623993,10.437096939145018,41.89753086419753,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_44_13_2_all.bmp,ALL,UID_44_13_2_all.bmp,64.76481968501557,26.54768598289048,71.23874731719114,10.13036200580484,7.04806728271786,10.027594667095604,146.00595507995527,161.70239714639823,72.09446510081315,4.81621929374047,14.886328154898347,10.077511329324551,18.591496296296295,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_38_13_3_all.bmp,ALL,UID_38_13_3_all.bmp,68.89489057186373,30.9268323214621,79.44657945797083,12.896909552085756,9.954630343101837,10.164298796967799,143.24495629133546,157.20905051010828,79.8297135465565,8.200557856373099,18.253773657411244,11.39473661711674,48.065214814814816,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_34_10_4_all.bmp,ALL,UID_34_10_4_all.bmp,65.49257158292815,27.243300918422474,79.42158292814695,11.438349720672017,8.51229382130096,10.195264516628422,141.97676931388438,168.37784981091303,79.42784981091302,2.1803108289669684,18.448256252227456,10.193882614415381,27.494755555555557,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_34_2_4_all.bmp,ALL,UID_34_2_4_all.bmp,73.78694343352653,31.318506537269172,88.69011996225906,15.290442197005039,10.192343282028109,12.819127995518185,142.3238531697893,166.06451902772162,88.73024217100239,3.278876274653374,18.52907349833159,12.830063186275517,26.740286419753087,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_34_8_1_all.bmp,ALL,UID_34_8_1_all.bmp,62.21916896687697,24.995440654574132,75.37539432176656,12.480896216465704,9.071971902760515,10.580974377247026,142.04182275236593,171.37470425867508,75.42436415615143,6.141832169250375,21.213583913612297,10.648142214034602,50.80109629629629,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_38_6_3_all.bmp,ALL,UID_38_6_3_all.bmp,58.34487133402406,23.512655149810755,70.6877762036665,10.515335779968517,7.415147297607838,9.136516926249794,142.1339310257332,171.07451419871862,70.71122576279788,4.340276846677805,17.57853080155548,9.133815150466537,16.143614814814814,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_32_8_6_all.bmp,ALL,UID_32_8_6_all.bmp,69.52477962101756,27.278406330256125,78.90011799819533,11.043104474249581,7.939419372267056,10.476431818192669,144.73155410564308,167.76473242173944,79.12497397098633,3.417596679666819,16.278198188898482,10.60085766015063,27.22897777777778,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_32_35_4_all.bmp,ALL,UID_32_35_4_all.bmp,69.3424317617866,28.849043935191943,79.90859728506787,13.628596579842574,8.506352484154789,10.684000014780704,143.47190191212962,163.5952707633922,80.29382571887315,9.145501075201523,20.215381529489395,11.110161674275316,44.73793580246914,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_34_27_1_all.bmp,ALL,UID_34_27_1_all.bmp,66.74914106213802,27.301266319819376,77.75998822028075,10.237819152617213,7.238076608162224,10.222066430637094,143.58805340139392,166.05678806321782,77.83140276823403,2.872247421739298,15.726385339555133,10.227158510746099,13.560651851851851,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_46_15_4_all.bmp,ALL,UID_46_15_4_all.bmp,72.7708725061659,32.79863739591219,84.74203316158335,13.72391720905427,9.465869492930274,10.883077561733174,143.44792556958316,156.88486239652266,85.0187297013504,4.62097291366013,22.71844549104342,10.875993600723259,50.83815308641975,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_16_6_4_all.bmp,ALL,UID_16_6_4_all.bmp,62.57220644632454,25.55891565912351,79.00084897098861,12.527639926813483,8.362437469960858,10.553990723986304,140.82774671389677,173.1521707309933,79.00638191984542,3.290791971050732,18.979163375222175,10.561681987321295,57.843427160493825,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_51_13_7_all.bmp,ALL,UID_51_13_7_all.bmp,69.88419499146796,30.393557164598995,83.98252086888346,12.846819805631288,9.816874842882662,10.673281593391765,142.174998847023,163.73841258128488,84.00064566711248,3.4251637693117027,19.54892362496388,10.686332957417038,39.687733333333334,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_51_130_3_all.bmp,ALL,UID_51_130_3_all.bmp,71.4516889604781,30.64705745033499,82.24955062212574,9.667211946448676,8.02734614292129,9.455394961005462,143.80059294535099,160.68216728529075,82.3264934519224,3.2052328155313514,17.181709531184936,9.553355820463699,20.312632098765434,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_51_159_1_all.bmp,ALL,UID_51_159_1_all.bmp,68.33399495278873,27.05103921513029,79.98783565372727,13.866326576130032,13.131045898487308,13.589117977764246,143.47018459182806,171.46224515836334,80.0033742592225,3.0040444901480683,24.4471885134521,13.606426627251295,28.302804938271606,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_32_31_6_all.bmp,ALL,UID_32_31_6_all.bmp,65.55601880128529,26.597710916960988,77.38457657274876,9.957631356966857,7.582205164832288,8.807604984934164,143.16785723769817,168.0911915447327,77.49371962716096,2.9413542401743396,17.54826488438104,8.876677885002344,18.933738271604938,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_32_21_1_all.bmp,ALL,UID_32_21_1_all.bmp,72.9857858748595,32.23613713001124,82.70976957662046,12.739715667293819,9.638769744798806,11.569063073732591,144.37420382165604,157.12926189584113,82.88403896590484,3.013474419229898,18.34183019695982,11.813983180905117,72.33133827160493,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_46_34_3_all.bmp,ALL,UID_46_34_3_all.bmp,73.76408528258668,33.47407603189287,83.09451125501079,14.28036625394236,9.675313474993526,10.306735100307247,145.20230386326594,153.12580943570768,83.97559578873178,6.175628099913345,27.44865953199088,10.054017972513252,31.21691851851852,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_23_10_2_all.bmp,ALL,UID_23_10_2_all.bmp,73.74114660241963,29.794979404678635,79.78645630942204,13.005332105159502,10.473605822599083,11.661169317749575,146.46309681096344,161.92238543042927,80.50713712079998,6.682579286530212,20.263930051621738,12.011443171884002,63.50684444444445,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_51_27_5_all.bmp,ALL,UID_51_27_5_all.bmp,76.23006788422757,30.90092879256966,80.98829778169114,12.760951799183474,9.780611643531534,11.335660868966057,146.98312835515665,159.16147357059677,81.40878234442015,6.934993034636597,20.11016399217233,11.752799360018939,58.52997530864197,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_32_6_6_all.bmp,ALL,UID_32_6_6_all.bmp,75.19375236568477,31.79812081134638,82.46763743236924,11.231040143547409,7.851442456754211,9.04681615670106,145.82165520005344,157.876227372921,82.88393115579008,3.174720698946482,15.415391393275367,9.52986548624068,25.231427160493826,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_33_7_5_all.bmp,ALL,UID_33_7_5_all.bmp,76.28710140440742,34.996031634347474,86.615659564887,13.23772662387777,10.770962552351087,12.486193379303653,143.76628859305958,153.17598716613662,86.69564605555712,7.417242531524672,19.56851007884824,12.556037143192965,52.91747160493827,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_38_6_8_all.bmp,ALL,UID_38_6_8_all.bmp,68.61389271838576,28.505796465722522,78.98207795463091,10.485843200790221,7.445035944153021,9.486109244495609,143.9184734929189,163.6687868153904,79.04583907757865,2.6156054805668494,15.536160458241717,9.532892932882064,23.77616790123457,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_23_17_4_all.bmp,ALL,UID_23_17_4_all.bmp,68.62012905650921,30.88854780102744,78.31700288184437,18.4868452614769,17.89701659539287,15.059448593640605,144.50516852524746,159.71566846259867,78.94230046360106,5.531703307826323,31.523176062643284,16.09551636581513,43.126469135802466,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_46_21_9_all.bmp,ALL,UID_46_21_9_all.bmp,77.35623174294061,35.22809152872444,85.3843476144109,18.191008152960634,9.60626112155684,12.847740032452313,145.3796494644596,151.33804771178188,86.25542843232716,6.933961317029447,21.01815099299231,13.135466373951854,30.657530864197533,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_30_19_1_all.bmp,ALL,UID_30_19_1_all.bmp,64.56327670733097,26.943421502679286,75.09702428457416,10.645178198768422,9.102775726596436,10.33181636536281,143.55743358796033,165.023229962376,75.19763994983468,3.1814599056821744,18.624569488511618,10.401945868028482,18.937264197530865,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_30_7_6_all.bmp,ALL,UID_30_7_6_all.bmp,68.92760761494581,28.014249387184716,79.67991569494399,11.209476423476085,7.995025968638147,8.999260241208836,143.99493711484274,166.05587500859087,79.7916198941605,3.6415592123580884,18.375885043995297,9.046157242791795,35.3082962962963,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_51_4_1_all.bmp,ALL,UID_51_4_1_all.bmp,63.64591741062329,27.93620317149729,80.45261098202275,12.916113702548147,11.320961358209985,14.02990054640111,140.0919245036892,168.13872243284007,80.45391545391546,7.703505817816456,21.765126183134683,14.029655011408423,36.61194074074074,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_30_4_8_all.bmp,ALL,UID_30_4_8_all.bmp,63.08519016834575,25.13398746431267,74.22190135529813,12.57420183722732,7.863652697111757,10.287938550516218,143.45689626882813,169.5343418764152,74.51265054310373,4.861328534455525,17.47926873379826,10.497670002611184,41.84805925925926,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_44_12_3_all.bmp,ALL,UID_44_12_3_all.bmp,62.309274051262314,25.52429987489173,68.9733423154653,10.007765388478793,7.3557664017184505,10.908259016068277,145.79129374779455,162.34218714913547,69.7003496615661,4.620441502917013,15.270256375973075,10.903421967371157,22.265066666666666,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_32_29_6_all.bmp,ALL,UID_32_29_6_all.bmp,73.1661534817622,31.26669824727617,81.6716485078162,9.545152406852308,7.127968441344967,8.314223718502943,145.10892941733775,158.0699431549029,81.89618664140218,3.1393728068378475,15.687750185121171,8.387277458480654,19.73355061728395,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_16_1_3_all.bmp,ALL,UID_16_1_3_all.bmp,64.3450613117336,25.90302621217235,77.52522780965238,11.69534601086601,9.313709271937324,11.04520616455005,142.58139273259084,170.94760377995274,77.63471706603667,3.8338680902538096,20.23178588044832,11.097233995583512,40.60702222222222,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_33_36_4_all.bmp,ALL,UID_33_36_4_all.bmp,67.44548227735335,29.45919606943282,79.01676430094754,9.297781420444426,9.028408694939886,11.940611744017222,143.13392543800447,161.0548281726642,79.02491698836488,4.336607002894164,15.686240436352787,11.942076005530447,30.081264197530864,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_34_21_4_all.bmp,ALL,UID_34_21_4_all.bmp,68.95821010672496,30.72800137156573,82.76259054476876,10.71189057393686,9.32593350468155,9.80092442718611,142.02250225022502,160.92237795208092,82.76301915905876,2.3357279328195104,21.087657901728882,9.801840010400834,18.825076543209878,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_44_32_3_all.bmp,ALL,UID_44_32_3_all.bmp,60.50347152005393,24.113110886417257,69.2087293562521,10.705993934009374,7.141037641695562,10.587005056831174,144.59400067408157,167.64472531176273,69.89164138860802,4.9559615455103625,15.701457311207935,10.738049968399437,26.259841975308643,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_32_2_4_all.bmp,ALL,UID_32_2_4_all.bmp,63.79759678059287,26.324632998923086,74.99322677549169,9.66581023194546,7.57671627507885,8.91487923271004,143.33619565833476,166.45312588562035,75.18338717905118,3.0754125229442115,17.34855439109645,9.049828842218952,15.755041975308641,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_30_26_4_all.bmp,ALL,UID_30_26_4_all.bmp,61.22318938880097,24.72869093375537,74.53368754239204,9.429540560474003,6.976486283818218,9.587062304725347,142.22025020725,170.8972040093451,74.57095485718592,2.901825418268205,16.330046501485224,9.589605991408664,12.741125925925926,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_51_5_3_all.bmp,ALL,UID_51_5_3_all.bmp,57.093939253848646,24.439785493042393,70.67125884147751,11.617680948878595,8.430078060536662,10.000169481301013,141.24159770699458,168.07248855808794,70.70338865517083,4.043070611622156,19.606385506750893,10.02028579391666,13.764632098765432,False,False,False,False
/root/.cache/kagglehub/datasets/shafiullahshafin/c-nmc-2019-dataset/versions/1/C-NMC 2019 (PKG)/C-NMC_training_data/fold_1/all/UID_33_2_4_all.bmp,ALL,UID_33_2_4_all.bmp,65.75437260212142,28.393364928909953,79.20156285262921,10.711029042356326,7.816623850773723,9.986753290974335,142.03633491311217,164.101670051907,79.20531482735274,3.089818096551526,16.71537250842869,9.988861601315774,36.33784691358025,False,False,False,False
